date,shift,machine_id,machine_name,machine_type,machine_age_years,operator_id,product_code,planned_production_time_min,downtime_minutes,downtime_reason,actual_run_time_min,ideal_cycle_time_min,actual_cycle_time_min,ideal_units_possible,units_produced,units_good,units_defective
7/11/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-002,Valve-D,480,46,Material Shortage,434,0.52,0.6784,695,639,607,32
7/11/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-003,Housing-B,480,0,None,480,0.58,0.8095,636,592,540,52
7/11/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-012,Housing-B,480,0,None,480,0.31,0.4186,1191,1146,1113,33
7/11/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-017,Gear-C,480,41,Material Shortage,439,0.35,0.5564,836,789,675,114
7/11/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-009,Connector-E,480,51,Changeover,429,0.68,0.67,700,640,633,7
7/11/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-006,Connector-E,480,33,Material Shortage,447,0.72,0.6979,689,640,608,32
7/11/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-009,Valve-D,480,67,Material Shortage,413,0.21,0.2697,1638,1531,1469,62
7/11/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-019,Connector-E,480,0,None,480,0.24,0.229,2222,2096,1784,312
7/11/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-014,Valve-D,480,113,Unplanned Breakdown,367,0.52,0.6687,588,548,523,25
7/11/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-019,Bracket-A,480,0,None,480,0.58,0.6568,827,730,676,54
7/11/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-010,Housing-B,480,0,None,480,0.31,0.44,1191,1090,1061,29
7/11/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-018,Gear-C,480,166,Unplanned Breakdown,314,0.35,0.6008,598,522,441,81
7/11/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-002,Gear-C,480,0,None,480,0.68,1.0888,470,440,430,10
7/11/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-016,Valve-D,480,36,Changeover,444,0.72,0.9922,513,447,421,26
7/11/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-005,Housing-B,480,117,Unplanned Breakdown,363,0.21,0.3105,1329,1169,1107,62
7/11/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-013,Bracket-A,480,0,None,480,0.24,0.277,2000,1732,1490,242
7/11/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-018,Bracket-A,480,0,None,480,0.52,0.6181,923,776,746,30
7/11/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-014,Housing-B,480,0,None,480,0.58,0.9453,636,507,470,37
7/11/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-005,Gear-C,480,242,Unplanned Breakdown,238,0.31,0.5354,511,444,433,11
7/11/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-011,Valve-D,480,105,Unplanned Breakdown,375,0.35,0.4984,892,752,666,86
7/11/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-003,Housing-B,480,0,None,480,0.68,0.9961,542,481,474,7
7/11/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-015,Housing-B,480,67,Planned Maintenance,413,0.72,1.1735,441,351,320,31
7/11/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-006,Housing-B,480,32,Planned Maintenance,448,0.21,0.3337,1641,1342,1299,43
7/11/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-017,Bracket-A,480,110,Planned Maintenance,370,0.24,0.2887,1541,1281,1090,191
7/12/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-005,Bracket-A,480,0,None,480,0.52,0.5586,923,859,824,35
7/12/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-011,Gear-C,480,31,Changeover,449,0.58,0.9741,516,460,400,60
7/12/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-019,Housing-B,480,31,Material Shortage,449,0.31,0.4193,1114,1070,1039,31
7/12/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-019,Housing-B,480,0,None,480,0.35,0.4898,1054,979,822,157
7/12/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-014,Valve-D,480,0,None,480,0.68,0.8539,588,562,551,11
7/12/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-010,Housing-B,480,0,None,480,0.72,1.0322,512,465,425,40
7/12/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-020,Connector-E,480,0,None,480,0.21,0.1997,2539,2403,2349,54
7/12/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-020,Bracket-A,480,30,Changeover,450,0.24,0.2823,1875,1594,1419,175
7/12/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-004,Valve-D,480,0,None,480,0.52,0.6691,769,717,671,46
7/12/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-020,Housing-B,480,83,Planned Maintenance,397,0.58,0.8939,526,444,394,50
7/12/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-017,Bracket-A,480,0,None,480,0.31,0.3482,1548,1378,1355,23
7/12/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-011,Connector-E,480,240,Unplanned Breakdown,240,0.35,0.366,761,655,594,61
7/12/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-007,Gear-C,480,0,None,480,0.68,1.1249,470,426,417,9
7/12/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-003,Gear-C,480,0,None,480,0.72,1.285,444,373,340,33
7/12/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-006,Bracket-A,480,38,Changeover,442,0.21,0.2325,2104,1901,1845,56
7/12/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-006,Connector-E,480,0,None,480,0.24,0.2635,2222,1821,1597,224
7/12/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-012,Housing-B,480,139,Unplanned Breakdown,341,0.52,0.7927,504,430,407,23
7/12/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-017,Gear-C,480,31,Changeover,449,0.58,1.1043,516,406,368,38
7/12/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-011,Housing-B,480,98,Planned Maintenance,382,0.31,0.4708,947,811,782,29
7/12/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-017,Housing-B,480,0,None,480,0.35,0.5398,1054,889,810,79
7/12/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-011,Connector-E,480,44,Material Shortage,436,0.68,0.7363,712,592,582,10
7/12/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-002,Valve-D,480,0,None,480,0.72,1.0184,555,471,443,28
7/12/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-010,Valve-D,480,0,None,480,0.21,0.3129,1904,1534,1459,75
7/12/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-003,Bracket-A,480,60,Material Shortage,420,0.24,0.2907,1750,1444,1286,158
7/13/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-013,Connector-E,480,71,Material Shortage,409,0.52,0.5115,873,799,766,33
7/13/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-016,Bracket-A,480,0,None,480,0.58,0.6106,827,786,710,76
7/13/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-003,Bracket-A,480,0,None,480,0.31,0.3223,1548,1489,1456,33
7/13/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-014,Housing-B,480,276,Unplanned Breakdown,204,0.35,0.4794,448,425,361,64
7/13/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-019,Connector-E,480,54,Changeover,426,0.72,0.7078,657,601,581,20
7/13/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-008,Gear-C,480,42,Changeover,438,0.21,0.3206,1390,1366,1278,88
7/13/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-020,Connector-E,480,0,None,480,0.24,0.2286,2222,2099,1848,251
7/13/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-013,Bracket-A,480,34,Planned Maintenance,446,0.52,0.5857,857,761,724,37
7/13/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-012,Valve-D,480,0,None,480,0.58,0.8293,689,578,511,67
7/13/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-012,Bracket-A,480,0,None,480,0.35,0.4219,1371,1137,1010,127
7/13/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-017,Connector-E,480,72,Material Shortage,408,0.72,0.7438,629,548,523,25
7/13/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-005,Connector-E,480,53,Changeover,427,0.21,0.2163,2259,1974,1910,64
7/13/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-014,Housing-B,480,0,None,480,0.24,0.3482,1538,1378,1102,276
7/15/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-003,Connector-E,480,0,None,480,0.52,0.4801,1025,999,948,51
7/15/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-018,Gear-C,480,58,Planned Maintenance,422,0.58,0.9015,485,468,401,67
7/15/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-002,Connector-E,480,49,Planned Maintenance,431,0.31,0.2785,1544,1547,1520,27
7/15/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-013,Valve-D,480,53,Changeover,427,0.35,0.4697,1016,909,789,120
7/15/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-016,Bracket-A,480,0,None,480,0.68,0.7227,705,664,656,8
7/15/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-002,Gear-C,480,31,Planned Maintenance,449,0.72,1.1757,415,381,353,28
7/15/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-008,Housing-B,480,0,None,480,0.21,0.2866,1758,1674,1626,48
7/15/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-005,Gear-C,480,0,None,480,0.24,0.4,1333,1200,1047,153
7/15/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-009,Housing-B,480,65,Material Shortage,415,0.52,0.7404,613,560,535,25
7/15/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-010,Gear-C,480,0,None,480,0.58,1.0319,551,465,403,62
7/15/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-017,Gear-C,480,0,None,480,0.31,0.5249,1032,914,878,36
7/15/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-019,Gear-C,480,0,None,480,0.35,0.6345,914,756,660,96
7/15/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-009,Valve-D,480,66,Material Shortage,414,0.68,0.9027,507,458,451,7
7/15/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-019,Housing-B,480,54,Planned Maintenance,426,0.72,1.1059,455,385,354,31
7/15/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-001,Bracket-A,480,59,Material Shortage,421,0.21,0.2326,2004,1809,1769,40
7/15/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-015,Connector-E,480,106,Planned Maintenance,374,0.24,0.2517,1731,1485,1371,114
7/15/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-020,Connector-E,480,0,None,480,0.52,0.5727,1025,838,796,42
7/15/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-019,Gear-C,480,37,Changeover,443,0.58,1.0532,509,420,380,40
7/15/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-005,Valve-D,480,62,Planned Maintenance,418,0.31,0.447,1123,935,904,31
7/15/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-015,Bracket-A,480,0,None,480,0.35,0.4385,1371,1094,957,137
7/15/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-003,Bracket-A,480,0,None,480,0.68,0.8031,705,597,590,7
7/15/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-010,Housing-B,480,72,Material Shortage,408,0.72,1.1646,435,350,333,17
7/15/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-020,Bracket-A,480,54,Changeover,426,0.21,0.257,2028,1657,1596,61
7/15/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-016,Housing-B,480,0,None,480,0.24,0.3997,1538,1200,954,246
7/16/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-018,Bracket-A,480,0,None,480,0.52,0.544,923,882,848,34
7/16/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-004,Gear-C,480,55,Planned Maintenance,425,0.58,0.9041,488,470,426,44
7/16/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-004,Connector-E,480,50,Changeover,430,0.31,0.2794,1541,1539,1503,36
7/16/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-016,Housing-B,480,0,None,480,0.35,0.5156,1054,930,834,96
7/16/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-007,Bracket-A,480,153,Unplanned Breakdown,327,0.68,0.6721,480,486,477,9
7/16/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-020,Bracket-A,480,0,None,480,0.72,0.7781,666,616,575,41
7/16/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-020,Connector-E,480,39,Changeover,441,0.21,0.1949,2333,2262,2189,73
7/16/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-020,Connector-E,480,89,Unplanned Breakdown,391,0.24,0.248,1810,1576,1448,128
7/16/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-016,Connector-E,480,63,Planned Maintenance,417,0.52,0.5298,891,787,751,36
7/16/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-011,Valve-D,480,187,Unplanned Breakdown,293,0.58,0.8113,420,361,333,28
7/16/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-013,Connector-E,480,41,Material Shortage,439,0.31,0.3081,1573,1424,1399,25
7/16/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-008,Bracket-A,480,0,None,480,0.35,0.4043,1371,1187,1037,150
7/16/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-007,Housing-B,480,0,None,480,0.68,0.9504,542,505,497,8
7/16/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-005,Housing-B,480,33,Changeover,447,0.72,1.0586,477,422,396,26
7/16/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-003,Valve-D,480,0,None,480,0.21,0.2803,1904,1712,1660,52
7/16/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-003,Bracket-A,480,0,None,480,0.24,0.2888,2000,1662,1423,239
7/16/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-002,Housing-B,480,75,Material Shortage,405,0.52,0.8307,599,487,453,34
7/16/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-006,Bracket-A,480,0,None,480,0.58,0.6805,827,705,652,53
7/16/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-005,Gear-C,480,125,Unplanned Breakdown,355,0.31,0.5725,763,620,603,17
7/16/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-016,Valve-D,480,0,None,480,0.35,0.5511,1142,870,737,133
7/16/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-014,Connector-E,480,0,None,480,0.68,0.73,784,657,646,11
7/16/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-019,Housing-B,480,51,Planned Maintenance,429,0.72,1.1282,458,380,350,30
7/16/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-004,Connector-E,480,0,None,480,0.21,0.2297,2539,2089,2019,70
7/16/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-015,Bracket-A,480,0,None,480,0.24,0.3077,2000,1559,1417,142
7/17/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-006,Housing-B,480,46,Material Shortage,434,0.52,0.7219,642,601,565,36
7/17/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-007,Connector-E,480,105,Planned Maintenance,375,0.58,0.567,718,661,605,56
7/17/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-002,Connector-E,480,36,Changeover,444,0.31,0.2945,1591,1507,1478,29
7/17/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-012,Connector-E,480,0,None,480,0.35,0.3499,1523,1371,1243,128
7/17/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-015,Housing-B,480,99,Unplanned Breakdown,381,0.68,0.9271,430,410,401,9
7/17/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-004,Gear-C,480,216,Unplanned Breakdown,264,0.72,1.2117,244,217,202,15
7/17/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-017,Connector-E,480,232,Unplanned Breakdown,248,0.21,0.1899,1312,1305,1272,33
7/17/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-017,Gear-C,480,0,None,480,0.24,0.3844,1333,1248,1007,241
7/17/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-001,Gear-C,480,0,None,480,0.52,0.8548,615,561,535,26
7/17/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-015,Gear-C,480,216,Unplanned Breakdown,264,0.58,0.9624,303,274,240,34
7/17/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-014,Connector-E,480,0,None,480,0.31,0.3051,1720,1573,1537,36
7/17/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-002,Bracket-A,480,32,Changeover,448,0.35,0.417,1280,1074,950,124
7/17/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-018,Bracket-A,480,0,None,480,0.68,0.784,705,612,600,12
7/17/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-020,Connector-E,480,0,None,480,0.72,0.7242,740,662,640,22
7/17/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-004,Bracket-A,480,89,Material Shortage,391,0.21,0.2348,1861,1665,1601,64
7/17/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-008,Valve-D,480,258,Unplanned Breakdown,222,0.24,0.3251,770,682,551,131
7/17/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-009,Bracket-A,480,37,Material Shortage,443,0.52,0.6451,851,686,655,31
7/17/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-001,Valve-D,480,0,None,480,0.58,0.8743,689,549,503,46
7/17/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-009,Valve-D,480,36,Material Shortage,444,0.31,0.4413,1193,1006,987,19
7/17/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-008,Connector-E,480,166,Unplanned Breakdown,314,0.35,0.3942,996,796,726,70
7/17/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-014,Gear-C,480,0,None,480,0.68,1.2146,470,395,384,11
7/17/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-011,Housing-B,480,0,None,480,0.72,1.1478,512,418,386,32
7/17/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-012,Valve-D,480,0,None,480,0.21,0.3145,1904,1526,1461,65
7/17/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-010,Gear-C,480,0,None,480,0.24,0.4679,1333,1025,879,146
7/18/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-005,Valve-D,480,0,None,480,0.52,0.635,769,755,723,32
7/18/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-008,Connector-E,480,290,Unplanned Breakdown,190,0.58,0.5855,363,324,297,27
7/18/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-002,Gear-C,480,0,None,480,0.31,0.4844,1032,990,952,38
7/18/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-001,Valve-D,480,109,Unplanned Breakdown,371,0.35,0.4863,883,762,684,78
7/18/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-015,Valve-D,480,0,None,480,0.68,0.8094,588,593,583,10
7/18/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-003,Connector-E,480,35,Planned Maintenance,445,0.72,0.6783,686,656,634,22
7/18/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-012,Bracket-A,480,37,Material Shortage,443,0.21,0.2192,2109,2020,1947,73
7/18/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-009,Bracket-A,480,42,Planned Maintenance,438,0.24,0.2704,1825,1619,1474,145
7/18/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-015,Valve-D,480,165,Unplanned Breakdown,315,0.52,0.674,504,467,441,26
7/18/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-012,Connector-E,480,0,None,480,0.58,0.6037,919,795,721,74
7/18/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-008,Bracket-A,480,91,Unplanned Breakdown,389,0.31,0.3294,1254,1180,1155,25
7/18/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-014,Connector-E,480,0,None,480,0.35,0.3752,1523,1279,1132,147
7/18/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-003,Valve-D,480,0,None,480,0.68,0.9217,588,520,509,11
7/18/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-015,Gear-C,480,57,Material Shortage,423,0.72,1.2803,391,330,304,26
7/18/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-017,Connector-E,480,59,Changeover,421,0.21,0.2172,2227,1938,1876,62
7/18/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-012,Housing-B,480,0,None,480,0.24,0.3735,1538,1285,1140,145
7/18/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-017,Housing-B,480,198,Unplanned Breakdown,282,0.52,0.8051,417,350,330,20
7/18/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-002,Valve-D,480,19,Material Shortage,461,0.58,0.8195,662,562,502,60
7/18/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-005,Connector-E,480,0,None,480,0.31,0.3446,1720,1392,1374,18
7/18/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-004,Gear-C,480,0,None,480,0.35,0.6532,914,734,595,139
7/18/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-012,Gear-C,480,66,Material Shortage,414,0.68,1.2177,405,339,333,6
7/18/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-016,Valve-D,480,0,None,480,0.72,1.0609,555,452,426,26
7/18/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-001,Bracket-A,480,97,Planned Maintenance,383,0.21,0.2565,1823,1493,1455,38
7/18/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-003,Housing-B,480,72,Material Shortage,408,0.24,0.4094,1307,996,882,114
7/19/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-006,Housing-B,480,0,None,480,0.52,0.7399,710,648,614,34
7/19/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-012,Connector-E,480,0,None,480,0.58,0.5474,919,876,822,54
7/19/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-015,Housing-B,480,0,None,480,0.31,0.4136,1191,1160,1129,31
7/19/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-014,Connector-E,480,89,Material Shortage,391,0.35,0.33,1241,1184,1102,82
7/19/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-019,Connector-E,480,151,Unplanned Breakdown,329,0.68,0.6514,537,505,496,9
7/19/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-009,Housing-B,480,83,Material Shortage,397,0.72,1.0098,424,393,368,25
7/19/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-004,Housing-B,480,54,Changeover,426,0.21,0.283,1560,1505,1447,58
7/19/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-009,Valve-D,480,86,Material Shortage,394,0.24,0.3337,1368,1180,997,183
7/19/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-012,Gear-C,480,179,Unplanned Breakdown,301,0.52,0.9056,385,332,307,25
7/19/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-009,Bracket-A,480,35,Material Shortage,445,0.58,0.6698,767,664,616,48
7/19/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-020,Housing-B,480,0,None,480,0.31,0.4614,1191,1040,1016,24
7/19/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-016,Valve-D,480,0,None,480,0.35,0.4754,1142,1009,919,90
7/19/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-015,Housing-B,480,59,Changeover,421,0.68,0.9543,476,441,432,9
